d_loss, g_loss
-0.17223059, -0.40078947
-0.6056633, 1.0563698
0.2166441, 0.112198085
-0.30630758, -0.56636053
-1.7002121, -1.5839021
0.54539615, -1.7887672
0.62051934, -2.0914836
-1.3095709, -2.2167542
-0.6087207, -0.6669444
-1.7497566, -2.0781395
-1.5267644, -2.1553195
-0.51592326, -1.5782137
0.2247644, -1.5273731
-0.092831485, -1.3766878
0.40019634, -2.9544415
-0.84307516, -2.1313033
-0.59435606, -1.3053781
-0.6400424, -2.4588585
-1.4398028, -1.2380252
-0.6976038, -2.1618834
0.12240453, -1.8561895
-1.7429206, -1.4494723
0.4531402, -1.8928442
1.3160138, -2.369938
0.3897695, -0.3303506
-0.39570546, -0.8857398
0.65187454, -0.8600785
-0.545186, -0.8923169
0.08935928, -0.70075357
0.75986403, -1.122613
-0.4904243, -0.8192161
0.2044469, 0.2401776
0.6952722, -1.6844324
-1.5635984, -1.0084809
0.33773014, -1.5138733
-2.1715994, -0.78830284
-1.30983, -2.1365314
1.5758744, -0.9889155
-0.3634321, -1.5933638
-0.013427671, -2.1438556
1.3443232, -1.4203221
0.9025635, -1.7664573
-0.44739437, -2.0777698
0.24641751, -2.2423859
-0.8575437, -1.8107382
0.9579022, -2.7848172
-1.2862599, -1.360345
0.44252145, -0.73379403
-0.07048439, -1.8412843
0.67692614, -2.466037
0.39794126, -0.8234348
1.2170846, -1.6895359
-0.4476136, -1.4156494
0.5745858, -2.0023494
-1.4087173, 0.2233465
1.8315263, -1.3872157
-0.88510394, -1.981894
-0.29182673, -0.9768419
0.7912615, -0.8378393
0.22787337, -1.2953088
-0.75122136, -1.3579059
-0.9738134, -1.4571579
1.5939637, -1.4389205
0.83238846, -1.7643516
-0.66097915, -1.3633616
-0.48325235, -2.6055799
-0.7323168, -2.9245212
-0.0439765, -1.6437542
-0.7250693, -2.8227463
0.8702639, -1.8340387
-0.6174063, -0.97703135
1.2695771, -1.8604251
-0.57790756, -1.9070102
0.20551538, -2.2538273
0.29707384, -0.6076431
-0.09011105, -0.7532756
-0.09670826, -1.2534256
-0.5144039, -2.294357
0.10704126, -3.0549192
0.50373304, -1.235612
-0.6043573, -1.5291455
-0.18194818, -2.013864
1.2217808, -1.5003046
-0.84453624, -2.0846555
-1.4694461, -1.7717377
-1.2341393, -1.2547572
-0.7122715, -0.24831933
-1.7738613, -1.2313355
0.9336297, -1.1762667
0.48465067, -1.7776735
0.26199788, -1.316487
0.64050984, -1.905155
0.4886406, -1.1740115
-0.51003855, -2.4991937
-0.59181404, -2.2978625
-0.3927486, -2.8707747
0.25033092, -2.3208852
0.7671362, -1.273916
-0.216402, -1.9301236
-0.7214695, -1.6442995
-1.0548644, -2.8787155
-0.3831197, -2.1038284
-0.58322465, -0.328049
0.8528898, -0.6776142
-0.65034276, -0.49801487
-0.27848792, -1.240712
0.90770376, -1.081423
0.50652295, -1.173473
-0.83333886, -1.2716997
-0.6081641, 0.58267343
-0.4667952, -0.6642126
0.3838944, -0.61168456
0.309802, -0.64410174
2.5998142, -0.69306016
0.49210757, -0.2183028
-0.74452835, -0.8916913
0.9339259, -0.7898679
-0.15815797, -0.99915755
-0.9914624, -1.9837143
-2.2317863, -0.4372251
0.46159804, -1.0135258
-1.6375167, -1.0347856
-1.058728, -1.1948556
-0.62277985, -1.0775235
0.6857745, -0.9347505
-0.69899553, -1.243065
-0.0806773, -0.47016585
0.325619, -0.22980598
0.6679087, -1.2352206
-0.7291063, -1.8375726
0.2530844, -0.19643882
-0.7028277, -0.3803361
0.91673225, -0.21010911
0.35047597, -1.0577155
0.2400367, -0.38261202
0.9322059, 0.7139678
-0.09245922, 0.24510545
-0.6121522, 0.1272169
-0.7705427, -0.64192486
1.0248246, 0.39205438
-0.6090474, -0.3262664
-2.5233274, -0.6430017
-0.6937651, -0.86855125
0.41100106, -1.8815207
-0.049110487, -0.708802
-0.25286013, -1.2472978
0.39046583, -0.3498878
-1.5435283, -0.34325427
0.9858327, -0.40563697
-1.9014637, -1.2181203
-1.2752563, -1.0528849
-2.9310384, -1.3437616
0.023605071, -1.4756855
-1.0075679, -2.3132453
-0.31943128, -1.3465652
-0.17883134, -0.044971243
-0.40058094, -0.37494102
1.2779081, -1.1907814
0.42956412, -1.2892809
-0.5473213, -1.6325843
-1.3009857, -1.6125207
-0.44022956, -1.4063991
1.620426, -0.86706173
0.5196532, 0.30249757
-2.1957617, -0.615665
0.005011093, -1.4093194
1.2110893, -0.062003925
-0.69732904, -0.56425315
0.7518801, -0.04272291
0.3124868, 0.13205409
-1.5454595, -0.6550425
-0.3035777, -0.43181783
-0.17217386, 0.54648405
-1.6233869, 0.30256066
-0.8494488, 0.11815649
1.2720745, -0.5530114
-0.35602558, 0.5487785
-0.6678702, -0.6905017
-1.355473, -1.8044138
-0.7921847, -1.3499069
-0.6237007, -1.7737145
-0.5259838, -0.4556523
-0.03944021, -0.30405238
1.4376792, -1.6442543
0.62554795, -0.67671776
1.6600913, -1.7944158
1.169368, -1.4275994
-0.69907653, -1.7924974
-2.3110662, -1.3392184
1.6722713, -1.4459937
-1.6179699, -0.9437489
-0.06946127, -1.3924401
0.48528278, -1.4057717
0.59446985, -1.434919
0.608062, -1.6305369
0.29397187, 0.67704386
0.4233853, -2.0860162
-0.35478985, -1.183852
-0.92641795, -0.8534546
0.19139567, -1.6821343
-1.4590137, -2.0739799
-1.4963613, -1.5532761
0.3855945, -2.061757
-0.48049495, -1.3540621
-1.5533614, -1.6460814
0.021637633, -1.7698035
0.021373905, -1.7978829
-0.38247317, -2.4047778
-0.26699358, -0.97149724
-0.13335246, -1.610486
1.7738309, -0.91740274
-0.47849944, -1.6925824
-0.42680642, -2.261725
-0.19670275, -0.16068035
0.54536676, 0.33235386
0.0022034645, -1.3351657
0.036153786, -0.971894
-0.54392636, -1.5137652
0.1082208, -0.42911154
-2.6553352, -0.5868626
-0.7436972, -1.5533888
0.12919393, -1.34813
-0.5577502, -1.7433038
-0.24794388, -1.0834819
0.27031377, -0.8457095
0.3078124, -2.2597046
0.51859426, -1.8149161
-0.9743372, 0.53979653
-0.6021762, -0.11147237
-1.1613482, -1.0621072
-0.18980484, -1.2092587
-0.8943937, -0.44841227
0.88266444, -1.3771105
0.020629868, -1.7146935
0.020800881, -1.8215058
0.0010497496, -0.23320349
0.7128601, -0.930159
0.16588129, -0.31198907
-0.43892428, -2.1131828
-0.007275425, -1.0313501
-0.01642944, -0.7674667
-0.92541206, -0.51933205
1.8806468, 0.68698287
-0.5776652, -0.8150359
-1.0589298, -1.2591212
-1.2477101, -0.9280795
-1.6981041, -1.2210546
0.041263, -1.8649557
-1.2861522, -0.56507957
0.25568703, -2.322248
-0.39724895, -2.3890753
-0.19853687, -1.1229438
-0.8114414, -0.8432779
-1.481882, -1.5570993
1.3586197, -2.6995664
0.21987261, -1.5755554
-1.1664989, -2.8700333
-0.01962141, -1.1206119
1.3509383, -1.3216044
-0.39430082, -1.1547877
-0.6791805, -0.7319878
-0.51176304, -0.5315621
-0.27341783, -0.644567
-0.79925066, -0.4107675
-0.17154476, -1.723577
-0.5293535, -0.62711936
0.22603755, -1.1177605
-0.38032994, -0.51894134
-0.99482316, -1.0027672
0.3213649, 0.4117841
-1.2002535, -1.2717028
-0.5392758, -1.5472229
-0.11412587, -2.015369
-0.58007425, -1.1062443
0.24252087, -0.11974046
-1.0009577, -0.5866217
0.5332675, 0.19781066
-1.0718868, -0.785717
0.44922787, -1.8793895
-1.7410417, -1.4011998
0.05878637, -0.90090716
0.1994051, -0.9284022
0.6322047, -0.24589759
0.33745962, 0.29303694
1.0622948, -0.98977125
1.4586875, -1.2130089
-1.0429343, -1.0503075
-0.563519, -0.7638625
0.025783561, -0.8682231
-0.15265143, -1.6338155
-0.64503765, -0.9974921
-0.12861636, -1.0356219
1.1257678, -1.0941436
0.035640605, -1.8885988
-0.21074581, -0.80677027
-1.384912, -1.7890372
-0.7329296, -1.0639043
1.6337926, -1.722795
0.6302915, -2.672709
1.3060744, -0.75970805
-0.11202614, -1.6104313
-0.16329804, -1.4489533
0.039477874, -1.0293412
-1.0235732, 0.29465982
-0.4842094, -0.94893074
-0.14266282, -1.8227223
0.41094816, -1.1803324
-0.19072585, -1.0403242
-0.735221, -0.9322655
0.11438383, -0.1200254
-0.8437425, -0.9193295
0.19093573, 0.101473615
-0.4025386, -0.53287995
-1.3732594, -0.83202106
0.7982189, -0.2889689
-0.79089105, 0.01852505
-0.6126786, 0.3991086
0.056893528, -1.5123111
-2.0317507, -0.5560508
-0.7305088, -0.67469835
-0.2995781, -1.592752
-0.17830464, -0.37364963
-0.2968614, -0.74410224
1.5534062, -0.71772224
0.16771209, 0.025356047
0.15805396, 0.08046247
-0.11565928, -1.1198695
-0.1145661, 0.01264368
-0.38075846, -1.1175342
0.06270797, -0.2004776
-0.2909696, -1.2434626
-0.2832434, 0.2264012
-1.0302417, -0.20657289
-0.98330474, 0.2284467
0.98237234, -0.23717155
-0.3033516, -1.5828097
0.2930112, 0.41600937
0.33323303, -0.23005706
-0.28200486, 1.073498
0.27180362, 0.47180122
0.8865289, -1.5365348
-0.359622, -0.5171
-0.5715068, -1.0605407
-0.5957729, -0.60552526
-0.17413265, -0.32390407
-0.55830353, -0.5930213
-0.7933748, -0.23599672
-1.5862517, -0.28342026
-0.42662853, -0.21779814
-0.23673385, -0.36373287
0.669804, 0.494821
-0.38592678, -1.1437194
0.0019283146, -1.249162
-1.3251228, -0.27666867
0.44051015, -1.6212225
0.038599107, 0.036617666
-0.6750508, -1.6119442
-0.65446365, -0.89788926
-0.97921795, -1.299628
0.5926485, -1.8453412
-0.8270036, -0.5605374
-0.058284193, -1.4259189
0.7087377, -1.1657834
-0.07419112, -0.6872527
0.7513551, 0.75021684
-0.7425022, -0.50787365
-0.4388083, -0.41778105
1.0739914, -0.27364135
0.56410354, -0.056984864
0.07827668, -0.9181515
-0.671939, -0.92178905
-1.5385168, -1.1005307
0.77823424, -0.4061266
-0.5379981, -0.62880164
-1.0090476, -0.52114
-0.28956062, -0.25576106
1.4604383, -0.054988205
0.6453513, -0.9324746
-1.3431988, -1.1904399
-0.89659834, -0.26140708
0.53975177, -0.45277196
0.31430224, 0.31191683
0.51828283, 0.054538295
0.594692, -1.2981917
-0.105132066, 1.0293328
-0.9897349, -0.9233935
0.22219257, -0.7854557
-2.0453432, -0.68523324
1.2745777, -1.7548153
-0.6544712, -0.73304796
-0.31429973, -0.848595
-0.31891108, -1.0019866
-0.2210768, -1.0699767
-1.8255512, -0.9636206
1.0712378, -1.0761768
-0.7613634, -0.5041452
-0.109017685, -1.715421
0.6224183, -0.24739331
-0.13898537, -1.9278227
0.009249166, -1.6430032
-0.4619696, -0.2034291
-0.17237625, -0.41487223
0.37643987, -0.3462718
0.5877043, -0.44601226
-0.8878741, -0.5289237
0.41852164, 0.14358947
0.38861027, -0.54540205
-0.18954499, -0.5212107
-1.3250529, -0.5079784
-0.37926173, 0.3934583
-0.65799516, -0.66771245
-0.025778279, 0.16700771
0.49026465, -0.012274712
-0.42305085, -1.0068238
-0.060657322, 0.6251935
0.80066645, 0.49418044
0.2708496, 0.585194
1.5175862, -0.08613932
-1.7793542, 0.22546025
-1.8666145, 0.22971578
0.039336666, -0.3440495
-0.046835624, -0.44223315
-0.040828086, -0.53788424
-1.3963518, -0.59023833
-0.7838695, 0.17775416
-0.33344966, -1.2003369
-0.4965951, -1.1123435
-1.1283976, -0.6150831
-0.5428893, -0.43082243
-0.21433839, -0.54442185
0.22821717, -0.10207182
0.09051357, 0.5344914
-0.050761, 0.026803926
0.1336737, 0.55946386
-1.1986808, 0.17228745
-0.18181738, 0.41249275
0.07438771, -1.6500487
0.76540405, -0.051349476
-0.5939307, 0.07822381
-0.8137644, -0.4310196
1.1961141, -0.6482916
0.6386394, 0.79495406
0.19881657, -2.328202
-0.2293706, -1.1714668
-0.81873745, -0.96860814
-0.60101414, -0.6268921
-0.13896528, 0.39857268
-1.7012378, -0.7708373
0.66205865, -0.09143324
-1.5256463, -0.71010524
-0.07415256, -1.0413146
0.53985435, -0.018948019
-1.7233614, 0.2568032
-0.40369895, 0.48988762
-1.0427886, 0.24194558
-0.6807896, 0.24805868
-0.9142286, 0.625126
-0.5349608, -0.009956554
0.6855669, -1.3443673
0.27987173, -0.75879866
-0.7010395, 0.5278528
0.9239005, -0.5879364
0.31356618, -0.48147362
1.605273, -1.1273136
-1.9407583, -0.64524865
-0.4773342, -0.63997674
-0.09631102, 0.09236714
0.94178647, -0.6359041
-1.2577442, -0.38768882
0.2682376, -0.68782836
0.6528414, -1.1862394
-0.08791322, -0.57408583
0.465026, 0.49328205
-0.60916555, -0.30414814
-0.11400685, -2.4756172
-1.322925, -1.3406363
1.399648, -1.2231673
-0.22348984, -0.04516162
0.20688063, -0.43641934
0.10728291, -1.0767019
0.46102765, -0.0057848766
-0.24641067, -0.54561055
-0.74474794, -1.2167902
0.45860082, -2.317731
-0.51579374, -0.9938572
-0.45731246, -2.0868826
-0.83398265, -0.86600757
0.040112235, -0.45674437
-0.49318248, -0.6506358
0.049528245, 0.45437878
-1.6362648, -1.1505955
-1.6110135, -1.2518504
-0.6128753, -0.33125594
-0.92118144, -0.030983001
-1.3000085, -0.90077007
0.048496246, -0.8548937
0.45321137, -1.4299808
-0.6651395, -0.896141
0.018984757, -0.60335207
-1.015482, 0.57217854
1.743195, 0.09491569
-1.2528977, -0.28859627
1.014961, -0.20630792
-0.94752246, -0.26327616
-1.0612286, -0.58673793
0.3272444, -0.122920096
-1.2804456, 0.41209581
-1.560413, -0.5625846
-1.3939278, 0.033735633
-0.6508056, 1.0944206
-1.7615782, 0.039298087
1.9457947, -0.47162315
0.54711187, 0.16148141
-0.041158825, 0.56798136
-0.4089232, -0.030872554
-1.291494, -0.9880675
-0.06040837, 0.8572873
0.69784, 2.3254817
-0.030632384, 0.47117412
-0.22044486, -0.51762855
-0.75538766, 0.6136834
-0.20504957, -0.42052582
0.8619781, -0.70183706
0.8582413, -1.1599262
1.0240167, -0.97505915
-0.9968485, -0.3851297
-0.08362883, -1.4188263
0.016920403, -2.042723
-0.5241413, -0.6566577
1.0008049, -0.9622834
-0.6343551, -0.7628931
0.15527469, -0.8247445
-0.34631276, -1.48136
-0.2260891, -0.56381685
-0.2799046, -0.16373664
1.6883855, -0.53310406
0.18432482, 0.74447227
0.15227225, -0.90758586
0.60204923, -0.523049
-0.4601731, -1.2959123
-0.0031252056, -0.8146323
0.6479804, -0.7211697
-0.22365932, -2.1771655
0.7811681, -0.94241554
-0.35705414, -1.6625562
-0.25452775, -1.8811175
-1.0753946, -1.5639786
0.9412587, -2.442831
-0.16221775, -1.9722695
-1.472273, -1.9537665
1.2635916, -2.1292424
0.29336566, -1.2529159
-0.81710976, -3.121843
0.9551038, -2.6771338
0.30107337, -3.097525
0.2876668, -2.5404773
0.06677581, -2.1703043
0.059376538, -2.4885473
-0.117347315, -2.9120545
0.57781947, -2.3037176
0.56307375, -1.9659308
-0.2856595, -3.1621253
0.78960854, -2.704633
-0.24410334, -3.177896
-0.5744184, -1.908581
0.27829042, -0.60293984
-0.67463946, -1.8843517
0.25425747, -2.1506817
0.16814359, -2.5405946
-0.027452745, -1.542872
0.6740059, -1.4209776
0.060194477, -1.9197158
-0.6878248, -1.8091888
-0.3935617, -2.4467309
0.040859737, -1.8970532
-0.59642005, -1.1570551
-0.714988, -0.67974186
-1.897058, -2.305961
-0.29810017, -2.1382556
-0.47099644, -1.9146197
-0.6355127, -2.3505275
-0.9061377, -1.402436
0.2069585, -1.0368685
-0.5505757, -2.1010978
0.8357853, -1.9536893
0.50337934, -3.0015726
-1.0659878, -1.81821
-0.02561263, -3.1661212
-0.2736637, -2.7175908
-0.5367664, -2.2175345
-0.48461044, -2.703891
0.95973486, -2.9820452
-0.013411943, -1.2775061
0.29738128, -1.8664876
1.3474771, -0.70735735
-1.0479097, -2.032127
0.5993968, -2.4420557
0.48807186, -1.8308611
-1.186975, -1.7128302
-3.5918539, -2.5104208
0.3633741, -1.4674678
-0.14880924, -2.1791203
1.9365715, -2.3218913
-0.8378307, -2.6776533
0.03508497, -2.1952608
-1.0085449, -1.1595513
-0.6717904, -1.5124093
0.8562709, -2.1889005
-1.2118938, -1.0671879
0.88326055, -2.021085
-1.1388056, -1.1347709
-1.4382495, -1.3345449
1.2683518, -1.8846989
0.6576052, -1.3615406
0.76001954, -1.971011
-0.15463465, -0.8517668
1.9050663, -0.8077101
-0.6705798, -1.0339841
-1.515303, -2.3052866
0.29354417, -1.9939939
0.27798834, -1.459738
-1.5823992, -1.9364154
-0.36934653, -1.6475363
-0.8923015, -2.2179751
0.6220416, -1.8061397
-0.055796653, -1.3965911
-0.1123437, -1.7751199
-0.088194236, -1.99534
0.054934733, -4.0711217
-0.3124693, -1.5340279
-0.9521117, -1.6610478
1.401497, -1.3763919
-0.47677818, -1.4791462
-1.47924, -2.8104715
0.87063414, -1.744616
0.31666893, -2.059503
0.34099418, -1.4840351
0.47101954, -1.7320871
0.07198325, -2.36385
0.2720495, -2.3452473
-1.8658069, -1.5984218
-0.44071156, -1.2210875
-0.27922988, -2.078968
0.17421857, -1.4403855
0.84269917, -0.818431
-1.2711333, -1.878504
0.12509371, -2.514361
-0.18273866, -2.1176615
-1.1398603, -1.9863417
-0.13244505, -1.7967799
-1.0302482, -1.547092
0.5649393, -2.7403195
-1.1343063, -2.0974312
0.39381158, -0.9518367
-0.7414051, -0.99525684
-1.3263005, -1.6188183
-0.12562996, -0.03928663
-1.3974314, -1.4885111
0.9764701, -1.3667216
-1.2001345, -0.15892309
-0.5681324, -0.57538885
1.0803614, -1.1890732
1.028366, -1.5838258
-2.1448855, -1.8443185
0.3691338, -2.085464
0.58278745, -2.0713167
-1.8963053, -1.8464413
0.32524478, -1.6731955
-1.1023115, -1.0499921
0.23794387, -2.3749352
-1.3167521, -0.74769497
-1.5908425, -1.5881202
-1.4655063, -1.4099736
1.0246505, -1.8376875
0.5407345, -1.3288181
0.37272558, -0.46528953
-0.16205263, 0.051059917
-0.45524067, -0.4732874
-0.09999696, -0.26608276
-1.0985434, -1.0121052
-0.28844056, 0.25923967
-0.81623477, -1.3120528
-0.080604956, -2.5046954
0.65111196, -1.6935878
-1.32446, -1.2116265
-0.83458734, -2.5673695
-0.46039155, -2.207902
0.5237293, -2.4197068
-0.50231504, -1.3907702
0.6286782, -1.4859097
1.0239547, -1.4045395
-0.93670994, -1.4939013
-0.46310934, -1.6393723
-0.67119247, -0.54204327
-1.2229141, -1.6191952
-0.16869155, -1.163641
-0.36945027, -1.3946108
-2.1352627, -1.0908087
-0.18598032, -0.38175812
0.34387213, -1.3381413
1.343585, -0.5002594
-2.5348587, -0.36562333
-0.9009651, -1.3228524
-0.38219735, -1.8082578
-2.3447742, -1.4406399
-1.1829648, -0.6172666
-0.5667427, -1.2538435
0.17299262, -0.26584154
0.2253184, -1.5047712
-1.1054909, -2.3755035
-1.3609957, -1.7565271
0.18668742, -1.3700353
-0.23759139, -1.1877469
-0.97250783, -1.7242278
0.6824039, -1.1591704
-0.86686355, -1.5446053
0.005962804, -1.2093167
0.12543496, -0.9925679
-0.43086633, -2.0035925
-0.45800495, -1.5484487
0.8835352, -1.147219
-0.39021826, -0.42093065
-0.33171618, -1.9350419
0.7317197, -1.6206161
0.7015358, -2.537211
-0.73092806, -2.004171
-1.2790487, -3.0869145
0.6110724, -0.74007654
-1.0864815, -0.8802913
-0.68200266, -1.9450711
-0.81416124, -0.4760629
-0.81691766, -1.3714054
0.6607271, -2.5284374
-1.0141144, -2.235879
0.040300373, -0.62305826
2.529335, -0.6002201
-0.22829118, -2.0231757
0.1450837, -1.3587847
-1.7893499, -1.6382952
-0.15665248, -1.6501452
-1.3425474, -1.346985
-1.0490324, -0.28411433
-0.8358728, -0.6915944
-2.0670967, -0.90631676
-1.7555563, -2.1019182
-1.852729, -0.66356665
0.69057626, -1.0931864
-0.37964854, -1.9944701
0.6489273, -1.7197561
-0.17471603, -0.8690943
-2.1972501, -0.45424113
-1.7090466, -1.2762562
-0.95121706, -0.44521263
1.0850325, -1.03405
0.6465449, -2.291926
0.47829053, -2.3659496
0.20581824, -2.6496415
0.13803081, -1.4410015
1.5266016, -1.3519034
-0.22808874, -2.228129
-0.13403943, -1.2377586
-0.024308942, -2.0138526
-0.62889874, -2.0107594
-0.9821365, -2.572926
0.45261657, -0.1528754
-0.20476806, -1.5945193
-1.0055275, -1.1027839
0.28450355, -0.56423646
0.115110494, -0.52783114
-0.69044834, -2.0595002
-0.51378894, -0.84145874
-2.045782, -2.0062685
-1.5908055, -1.0860761
1.672529, -1.2995286
-0.47238544, -1.0752046
0.9664856, -1.4281657
-0.11152651, -0.9966255
-0.97612506, -0.89132273
0.43898374, -1.0855057
-0.58623827, -0.38213533
-0.3951916, -0.77869964
-0.3024723, -1.4838464
0.5237446, -1.2129576
-0.6821644, -0.8220431
0.5069528, -1.5094247
-1.5945457, -0.8466464
0.80780333, -1.8514287
0.60601336, -2.4458048
-2.3154476, -1.7165071
-0.9113848, -1.3891861
-1.0112851, -1.1811614
-0.6579497, -2.8131065
-0.64462006, -2.7272453
-0.854949, -2.6503975
-0.6895768, -2.8634937
-0.12708066, -2.405405
-1.1449466, -1.5803236
0.9557492, -2.323977
-0.124530256, -0.5016597
1.1125164, -1.8151195
-0.23820327, -2.287082
-0.3139216, -1.0047629
1.4114324, -1.5375367
-0.808167, -2.2783027
-0.32114184, -2.441768
0.7375534, -1.8109332
1.0975516, -1.5066612
0.334971, -3.816327
-0.5306441, -1.5264533
-0.60773444, -1.2446938
0.022497147, -1.8420335
0.08661244, -1.0050774
-0.88779205, -2.510628
-0.26664206, -3.333699
-1.2212342, -1.2484742
-0.8118711, -1.5324814
-0.58757985, -3.3919506
0.33668712, -2.701981
-1.1352128, -2.3893704
0.45867497, -1.3068587
0.6302295, -1.5432982
-0.06842903, -1.7560719
0.9512483, -1.081196
0.5710443, -1.2021859
0.020019948, -1.525032
-0.68189454, -1.628633
0.111303315, -2.2880254
-1.1695904, -1.0520147
1.0282398, -1.7789656
-0.0126607455, -1.1856365
0.101550825, -1.8294334
0.20530748, -1.351907
0.51346797, -1.4367998
-0.4994345, -1.6113311
0.09478453, -1.8187551
-1.5205227, -1.1310543
1.173298, -1.8158221
-0.25843543, -1.339056
-0.31884897, -3.2719686
-0.68726605, -2.3537405
0.35414717, -2.0243468
1.301873, -1.3073213
-0.8541612, -0.30589363
-0.70106506, -1.0590663
0.3268809, -1.7233677
-1.2777399, -1.6801205
0.413878, -1.2715428
0.6119606, -1.4527318
-0.76585793, -0.95352876
-0.015170768, -0.5278944
-0.3320608, -0.9664775
1.5042357, -2.464849
1.0023768, -1.5506061
0.040822014, -2.312784
-0.01775232, -1.6514945
-0.34810457, -1.8603863
0.32617635, -0.8662167
-0.8116682, -2.4739323
-0.12042549, -3.443169
-1.2793229, -1.9973341
-0.80886763, -2.3419838
-0.49352932, -1.5418096
-0.6031082, -1.6230938
0.89274657, -2.1758432
-1.6728486, -2.5071487
-0.38078487, -2.9143617
-1.2615838, -1.6125448
-0.91359055, -2.6729124
0.024529949, -0.9718915
0.45343968, -1.564405
-1.5255573, -1.5987464
0.8014356, -1.9092634
-1.5003651, -1.7855773
-1.7192512, -2.0526948
0.822462, -1.2955062
0.026678734, -2.9840608
0.5513928, -0.6422249
-0.36114785, -1.6386015
-1.304041, -2.6491997
0.06832532, -1.9467149
-0.37271324, -2.914094
-0.8571859, -3.6674309
-1.1739895, -2.80631
-0.37477338, -3.7761717
-1.1974255, -2.2875144
-0.69402564, -2.6710563
-1.9922127, -1.5713546
-2.1038673, -2.2349458
-0.93802035, -3.0013168
-2.1648946, -2.8648293
-0.57426256, -2.420599
0.87582606, -1.8004004
0.19987425, -2.7822342
-1.9283737, -2.6680036
-0.5825357, -1.072182
-1.6325109, -2.7993486
-0.020202916, -1.6809403
-0.4727463, -2.6903956
1.2787201, -1.3121761
-0.49889755, -3.3473234
0.9069648, -1.0941598
0.22567998, -2.5507498
0.47002432, -2.1865182
-0.76690686, -2.8633623
-1.4030527, -0.91926473
-0.2378326, -2.0974627
1.0137562, -0.91746235
0.22641155, -2.1092014
-1.3704392, -1.031842
-2.1085587, -1.3019979
0.24148408, -1.8759542
-1.6958803, -1.9914024
-0.8285252, -1.3952992
-0.96799415, -1.0774007
0.28137636, -1.8746037
-0.2580649, -1.0221976
-0.54165083, -1.1112775
0.69452125, -1.6669532
-0.7779715, -0.046095073
1.053888, 0.10824894
0.4505929, -1.1818825
0.08864954, -1.071197
-0.10848637, -1.5995734
0.5817599, -1.3931036
1.107784, -1.3015597
0.58563465, -2.0331275
0.7824112, -1.7931949
0.43860257, -1.4124558
0.24975024, -1.4938005
-2.789453, -1.3327178
-0.9352488, -1.5264604
-0.59087026, -1.477641
-0.2992786, -0.5728146
-0.889369, -1.5706313
0.004347101, -2.117253
-0.019959416, -1.5950805
-0.2957809, -2.1774755
-0.35821995, -1.8088024
-0.57997775, -1.7620482
-0.4911331, -1.5967559
-0.47717237, -2.631966
-1.2636751, -1.3603727
0.6882783, -1.5643711
0.053476132, -2.7106042
-0.84154266, -3.4009705
-0.84286195, -2.988035
-2.2531726, -2.1447306
-1.4281089, -2.2766285
-0.8282812, -3.3700023
0.8696893, -3.2262697
0.73039436, -1.6561167
-0.91255885, -2.1830206
-0.25301778, -2.9791517
1.1153849, -2.6423464
0.69758666, -2.4317968
0.12173755, -2.8171935
-0.9250803, -2.8474474
1.0467964, -1.9498161
-0.43457222, -3.559685
0.21804447, -1.7162621
0.5504047, -3.0388894
-0.46983182, -2.0441108
-1.0957993, -2.3310423
-0.68328214, -1.827518
-0.85671014, -2.6288195
-0.115248725, -2.7075686
0.19507864, -3.0443988
1.0223799, -3.1911755
0.6709217, -1.3778024
0.6566056, -1.657582
1.1056252, -0.9009531
-0.76931506, -1.3353448
-1.058914, -2.0763915
-0.7396653, -1.6683728
0.7678872, -1.9949992
-1.4252015, -2.8333292
-0.84159, -2.4404962
0.77242285, -0.840495
0.30561262, -1.260646
-0.7961492, -2.0232239
-1.1757896, -1.9604797
-1.1286913, -1.0081409
1.2398521, -0.8925996
0.042064212, -0.38168383
-0.19076419, -1.769503
1.7788687, -1.7238492
0.57795525, -1.8635387
-1.2015787, -1.6480429
-2.5164535, 0.43911588
0.033655442, -1.8268325
0.4128333, -0.48353273
0.7873273, -1.1939967
-0.23101744, -2.627337
-0.06310508, -1.7446386
-1.2801721, -1.0191203
-0.6069414, -3.3420787
0.7739995, -2.4077494
-0.83316594, -2.254636
0.313912, -1.0676103
0.86571926, -1.6347791
-0.9780006, -1.2745192
-1.5598559, -0.31849208
0.21045619, -0.8270159
0.35178652, -2.639307
-0.5679084, -1.1671895
-0.6442876, -2.394793
0.46860838, -2.3527365
-0.36027488, -0.4676326
-0.53593975, -2.5731242
-1.5046457, -0.7267484
0.6249036, -1.6137309
-0.8862734, -1.2892259
-0.002673164, -1.4499555
-1.5320534, -2.3676412
0.5867707, -2.4476554
-0.3360638, -1.3612193
0.47677743, -1.8650916
-1.5832235, -2.031228
-0.14847825, -1.5161717
1.311985, -2.134511
-0.61295164, -1.2640638
0.24046928, -1.1738169
0.021095552, -1.4448954
-0.6694955, -2.283706
0.08061578, -0.9114954
-0.5105532, -2.1611667
-0.34946945, -1.3802097
-0.3271731, -0.71337247
2.0406134, -2.1234508
-0.23399822, -1.2750309
-1.4284958, -1.9350017
1.005115, -0.69937253
-0.13067017, -0.8349091
-0.028740272, -1.3093711
1.0204931, -2.015081
-0.8958254, -1.3707454
-1.6326354, -2.505682
1.1261737, -3.1210203
-0.09576927, -2.334457
-0.9578732, -2.3887396
0.23746413, -1.9043361
-0.25994927, -2.3261864
